customer_id,segment,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,age_group,property_valuation,age,ltv
250,Mid-Value,Male,53,Mass Customer,Yes,13.0,NSW,"(29.0, 39.0]",10,32.0,4019.05
251,Mid-Value,Female,88,Affluent Customer,Yes,10.0,NSW,"(39.0, 49.0]",8,43.0,1210.0
252,Mid-Value,Female,39,Mass Customer,Yes,13.0,NSW,"(29.0, 39.0]",7,38.0,2597.6400000000003
253,Mid-Value,Female,82,Mass Customer,Yes,1.0,NSW,"(19.0, 29.0]",7,23.0,1191.29
254,Mid-Value,Female,98,Mass Customer,No,14.0,VIC,"(49.0, 59.0]",1,59.0,6780.950000000001
255,High-Value,Female,2,Mass Customer,No,5.0,VIC,"(59.0, 69.0]",2,67.0,6813.82
256,Mid-Value,Female,16,High Net Worth,Yes,21.0,NSW,"(39.0, 49.0]",7,45.0,1728.66
257,Mid-Value,Female,70,Affluent Customer,Yes,19.0,NSW,"(49.0, 59.0]",5,55.0,3650.5300000000007
258,Mid-Value,Female,24,High Net Worth,No,9.0,NSW,"(19.0, 29.0]",6,28.0,1642.58
259,Mid-Value,Female,70,High Net Worth,Yes,3.0,NSW,"(29.0, 39.0]",6,37.0,2124.6500000000005
260,Mid-Value,Female,47,High Net Worth,Yes,22.0,QLD,"(39.0, 49.0]",2,41.0,3381.41
261,Mid-Value,Male,74,Mass Customer,No,8.0,NSW,"(39.0, 49.0]",1,43.0,4033.1499999999996
262,Mid-Value,Male,97,High Net Worth,Yes,10.0,NSW,"(39.0, 49.0]",10,43.0,2117.8599999999997
263,Mid-Value,Female,89,High Net Worth,No,7.0,NSW,"(29.0, 39.0]",9,35.0,3476.9399999999996
264,Mid-Value,Male,31,Mass Customer,No,11.0,NSW,"(39.0, 49.0]",10,43.0,1025.2999999999997
265,Mid-Value,Male,74,High Net Worth,Yes,18.0,VIC,"(49.0, 59.0]",9,55.0,2692.9100000000008
266,Mid-Value,Female,69,Affluent Customer,No,18.0,NSW,"(29.0, 39.0]",10,31.0,1742.83
267,Low-Value,,53,High Net Worth,No,,NSW,,10,,2337.9900000000002
268,Mid-Value,Female,60,Mass Customer,No,10.0,NSW,"(39.0, 49.0]",9,42.0,2713.19
269,Mid-Value,Male,55,Mass Customer,Yes,9.0,VIC,"(59.0, 69.0]",7,66.0,1668.8500000000001
270,Mid-Value,Female,38,Mass Customer,Yes,17.0,VIC,"(49.0, 59.0]",10,50.0,4625.21
271,Low-Value,Female,51,Mass Customer,No,4.0,QLD,"(29.0, 39.0]",2,30.0,1026.2700000000002
272,Mid-Value,Female,22,Mass Customer,Yes,1.0,NSW,"(29.0, 39.0]",12,33.0,3842.0699999999997
273,High-Value,Male,54,Mass Customer,No,19.0,VIC,"(49.0, 59.0]",9,57.0,6519.24
274,Low-Value,Female,66,Mass Customer,Yes,14.0,VIC,"(39.0, 49.0]",8,44.0,790.0600000000002
275,Mid-Value,Male,7,High Net Worth,No,13.0,NSW,"(59.0, 69.0]",4,65.0,4141.68
276,Mid-Value,Female,47,Mass Customer,No,22.0,VIC,"(29.0, 39.0]",8,30.0,1107.9499999999998
277,Mid-Value,Female,69,High Net Worth,No,15.0,QLD,"(59.0, 69.0]",8,65.0,1967.13
278,Low-Value,Male,22,Affluent Customer,Yes,4.0,NSW,"(19.0, 29.0]",12,23.0,827.1599999999999
279,Mid-Value,Female,0,Mass Customer,No,11.0,NSW,"(29.0, 39.0]",11,39.0,2455.9300000000003
280,High-Value,Male,15,Affluent Customer,Yes,5.0,NSW,"(19.0, 29.0]",8,25.0,7360.530000000001
281,Mid-Value,Female,51,High Net Worth,Yes,8.0,NSW,"(39.0, 49.0]",6,48.0,2233.67
282,Low-Value,Male,82,High Net Worth,Yes,11.0,QLD,"(29.0, 39.0]",5,31.0,624.15
283,Mid-Value,Female,34,Mass Customer,No,2.0,QLD,"(29.0, 39.0]",6,30.0,4926.57
284,Mid-Value,Male,38,High Net Worth,Yes,9.0,NSW,"(29.0, 39.0]",11,34.0,3251.42
285,Mid-Value,Female,3,Mass Customer,No,12.0,NSW,"(39.0, 49.0]",12,43.0,2626.74
286,Low-Value,Male,99,Affluent Customer,Yes,11.0,QLD,"(29.0, 39.0]",7,31.0,1954.7
287,Low-Value,Female,41,Affluent Customer,No,4.0,NSW,"(29.0, 39.0]",8,35.0,1408.91
288,Mid-Value,Male,71,High Net Worth,No,9.0,VIC,"(29.0, 39.0]",7,35.0,1808.7299999999996
289,High-Value,Female,43,High Net Worth,No,10.0,NSW,"(49.0, 59.0]",9,50.0,3924.11
290,Mid-Value,,42,Mass Customer,No,,NSW,,9,,3368.2799999999997
291,Mid-Value,Female,63,Mass Customer,No,4.0,VIC,"(39.0, 49.0]",5,49.0,605.01
292,Mid-Value,Female,42,Affluent Customer,Yes,9.0,QLD,"(49.0, 59.0]",8,59.0,3631.6000000000004
293,Mid-Value,Male,80,Mass Customer,Yes,20.0,NSW,"(29.0, 39.0]",2,31.0,1991.9300000000003
294,Mid-Value,Male,39,High Net Worth,No,5.0,VIC,"(59.0, 69.0]",7,61.0,5509.669999999999
295,Mid-Value,Female,64,Mass Customer,Yes,18.0,QLD,"(49.0, 59.0]",6,56.0,4539.9
296,Mid-Value,Male,34,High Net Worth,Yes,17.0,NSW,"(39.0, 49.0]",8,48.0,2515.29
297,Mid-Value,Female,33,High Net Worth,No,16.0,VIC,"(59.0, 69.0]",7,61.0,3599.1800000000003
298,High-Value,Male,69,High Net Worth,No,9.0,VIC,"(59.0, 69.0]",8,64.0,5285.59
299,Mid-Value,Female,80,Mass Customer,Yes,7.0,NSW,"(59.0, 69.0]",9,64.0,6897.92
300,Mid-Value,Male,88,Mass Customer,No,9.0,VIC,"(59.0, 69.0]",9,64.0,3475.9
301,Low-Value,Female,54,High Net Worth,No,19.0,NSW,"(39.0, 49.0]",7,40.0,89.71000000000001
302,Low-Value,Female,32,Mass Customer,No,13.0,QLD,"(39.0, 49.0]",7,43.0,255.4100000000001
303,Mid-Value,Female,59,Mass Customer,Yes,14.0,NSW,"(39.0, 49.0]",9,46.0,3247.0800000000004
304,Mid-Value,Male,36,Mass Customer,Yes,15.0,NSW,"(49.0, 59.0]",11,51.0,2785.04
305,Mid-Value,Female,1,Mass Customer,No,11.0,NSW,"(39.0, 49.0]",4,47.0,2700.88
306,Low-Value,Male,19,High Net Worth,No,18.0,VIC,"(39.0, 49.0]",3,47.0,239.35000000000002
307,Mid-Value,Male,55,Affluent Customer,Yes,12.0,VIC,"(29.0, 39.0]",9,36.0,3660.9499999999994
308,Mid-Value,Male,2,High Net Worth,No,4.0,VIC,"(29.0, 39.0]",5,38.0,4086.209999999999
309,Mid-Value,Female,53,Mass Customer,Yes,21.0,VIC,"(39.0, 49.0]",7,46.0,2208.58
310,Mid-Value,Female,0,Mass Customer,Yes,18.0,NSW,"(29.0, 39.0]",9,36.0,4744.19
311,Mid-Value,Female,86,High Net Worth,No,12.0,NSW,"(59.0, 69.0]",10,63.0,4054.480000000001
312,Mid-Value,Male,44,Affluent Customer,Yes,6.0,NSW,"(59.0, 69.0]",10,63.0,5001.71
313,Mid-Value,Male,70,Mass Customer,Yes,13.0,VIC,"(29.0, 39.0]",8,33.0,3186.6300000000006
314,Mid-Value,Female,27,High Net Worth,Yes,5.0,VIC,"(49.0, 59.0]",3,58.0,3200.1500000000005
315,Mid-Value,Female,67,Affluent Customer,No,12.0,VIC,"(59.0, 69.0]",10,62.0,2200.11
316,Mid-Value,Female,72,Mass Customer,Yes,10.0,VIC,"(39.0, 49.0]",7,44.0,2158.71
317,Mid-Value,Female,26,Mass Customer,Yes,14.0,NSW,"(39.0, 49.0]",10,47.0,3537.390000000001
318,Mid-Value,Female,21,Affluent Customer,Yes,18.0,NSW,"(49.0, 59.0]",2,51.0,3632.1800000000003
319,Mid-Value,Female,32,Mass Customer,Yes,14.0,NSW,"(39.0, 49.0]",8,49.0,3955.9100000000003
320,High-Value,Male,19,Mass Customer,No,4.0,QLD,"(19.0, 29.0]",2,24.0,7204.66
321,Mid-Value,Female,58,Mass Customer,No,18.0,QLD,"(39.0, 49.0]",5,47.0,2006.1799999999998
322,High-Value,Female,19,Mass Customer,Yes,11.0,QLD,"(39.0, 49.0]",6,44.0,10341.569999999998
323,Mid-Value,Female,54,Mass Customer,Yes,7.0,QLD,"(39.0, 49.0]",9,47.0,2020.7300000000002
324,Mid-Value,Male,97,Mass Customer,Yes,15.0,NSW,"(29.0, 39.0]",9,34.0,1779.6999999999998
325,Mid-Value,Female,98,Affluent Customer,Yes,17.0,QLD,"(39.0, 49.0]",8,49.0,4465.08
326,Low-Value,Female,74,Mass Customer,No,6.0,NSW,"(39.0, 49.0]",10,41.0,1201.2499999999998
327,Mid-Value,Female,10,Mass Customer,No,12.0,QLD,"(49.0, 59.0]",8,52.0,3498.6299999999997
328,Mid-Value,Female,87,Mass Customer,No,12.0,VIC,"(19.0, 29.0]",8,29.0,2357.8
329,Mid-Value,Male,25,High Net Worth,Yes,12.0,VIC,"(29.0, 39.0]",4,36.0,3618.01
330,Mid-Value,Male,78,High Net Worth,Yes,7.0,NSW,"(59.0, 69.0]",9,61.0,5296.799999999999
331,Mid-Value,Male,87,Mass Customer,Yes,3.0,NSW,"(19.0, 29.0]",8,22.0,4404.67
332,Low-Value,Female,23,High Net Worth,No,14.0,QLD,"(39.0, 49.0]",8,42.0,239.35000000000002
333,Mid-Value,Female,25,Affluent Customer,Yes,8.0,QLD,"(49.0, 59.0]",5,55.0,3320.1000000000004
334,Mid-Value,Female,71,Affluent Customer,Yes,3.0,VIC,"(19.0, 29.0]",2,21.0,2127.59
335,Mid-Value,Female,20,Affluent Customer,No,8.0,VIC,"(29.0, 39.0]",6,37.0,456.9899999999999
336,Mid-Value,Female,91,High Net Worth,No,3.0,VIC,"(39.0, 49.0]",8,41.0,2598.16
337,Mid-Value,Female,67,High Net Worth,Yes,12.0,VIC,"(39.0, 49.0]",10,41.0,3388.8199999999997
338,Mid-Value,Female,33,Mass Customer,No,19.0,VIC,"(59.0, 69.0]",12,63.0,2343.71
339,Mid-Value,Female,56,Mass Customer,No,12.0,NSW,"(39.0, 49.0]",8,41.0,4327.24
340,Mid-Value,Male,39,Mass Customer,Yes,17.0,NSW,"(39.0, 49.0]",10,47.0,2781.36
341,Low-Value,Male,10,Mass Customer,No,5.0,NSW,"(39.0, 49.0]",8,44.0,955.0799999999998
342,Low-Value,Male,40,High Net Worth,No,2.0,NSW,"(29.0, 39.0]",10,33.0,667.1499999999999
343,Mid-Value,Female,76,Affluent Customer,No,13.0,NSW,"(59.0, 69.0]",11,63.0,5193.5599999999995
344,High-Value,Female,91,High Net Worth,Yes,4.0,NSW,"(39.0, 49.0]",9,47.0,8101.259999999999
345,Mid-Value,Female,74,High Net Worth,Yes,17.0,NSW,"(29.0, 39.0]",9,32.0,3971.46
346,Mid-Value,Male,68,Mass Customer,No,3.0,NSW,"(39.0, 49.0]",10,40.0,6420.700000000001
347,Mid-Value,Male,50,Mass Customer,No,9.0,NSW,"(49.0, 59.0]",9,55.0,8326.369999999999
348,Mid-Value,Male,20,Mass Customer,Yes,9.0,NSW,"(39.0, 49.0]",10,40.0,2071.99
349,Mid-Value,Female,35,High Net Worth,No,4.0,VIC,"(29.0, 39.0]",11,39.0,1669.2600000000002
350,Mid-Value,Female,47,Mass Customer,Yes,9.0,VIC,"(39.0, 49.0]",9,43.0,1008.7100000000002
351,Mid-Value,Male,69,Mass Customer,Yes,2.0,VIC,"(19.0, 29.0]",10,21.0,1438.6200000000001
352,Mid-Value,Male,12,Mass Customer,No,4.0,QLD,"(39.0, 49.0]",6,41.0,4404.400000000001
353,High-Value,Female,9,Mass Customer,No,3.0,VIC,"(39.0, 49.0]",9,40.0,6792.830000000002
354,Mid-Value,Female,87,Mass Customer,No,9.0,NSW,"(39.0, 49.0]",5,40.0,3101.72
355,Mid-Value,Female,97,Mass Customer,Yes,3.0,NSW,"(39.0, 49.0]",8,41.0,2662.75
356,Mid-Value,Female,10,High Net Worth,No,5.0,QLD,"(39.0, 49.0]",3,45.0,2358.0
357,Mid-Value,Female,21,Affluent Customer,No,18.0,VIC,"(49.0, 59.0]",9,52.0,4455.490000000001
358,Low-Value,Female,54,Mass Customer,No,18.0,NSW,"(29.0, 39.0]",9,35.0,1405.99
359,High-Value,Female,2,Affluent Customer,Yes,6.0,NSW,"(59.0, 69.0]",4,62.0,2921.7599999999998
360,Mid-Value,Female,64,Mass Customer,Yes,19.0,NSW,"(59.0, 69.0]",7,64.0,5070.23
361,Mid-Value,Female,59,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",11,21.0,3428.15
362,Mid-Value,Female,47,High Net Worth,Yes,18.0,NSW,"(39.0, 49.0]",7,46.0,1473.04
363,Mid-Value,Female,82,Mass Customer,Yes,7.0,NSW,"(29.0, 39.0]",12,33.0,9458.169999999998
364,Mid-Value,Female,96,Affluent Customer,No,11.0,QLD,"(39.0, 49.0]",9,44.0,3329.97
365,Mid-Value,Female,98,High Net Worth,No,15.0,QLD,"(39.0, 49.0]",5,44.0,4724.04
366,Mid-Value,Female,7,High Net Worth,No,19.0,NSW,"(59.0, 69.0]",10,67.0,2692.7
367,Mid-Value,Female,93,Mass Customer,Yes,12.0,NSW,"(29.0, 39.0]",12,36.0,3634.4499999999994
368,Mid-Value,Female,32,High Net Worth,No,6.0,QLD,"(29.0, 39.0]",6,34.0,3939.7299999999996
369,Mid-Value,Male,19,Mass Customer,Yes,9.0,VIC,"(19.0, 29.0]",10,29.0,3931.7700000000004
370,Mid-Value,Male,91,Affluent Customer,Yes,3.0,QLD,"(19.0, 29.0]",4,22.0,3290.26
371,Mid-Value,Male,7,Mass Customer,No,7.0,VIC,"(59.0, 69.0]",4,66.0,5004.5199999999995
372,Mid-Value,Female,19,Affluent Customer,Yes,4.0,VIC,"(29.0, 39.0]",8,33.0,2598.13
373,Low-Value,Female,95,High Net Worth,Yes,1.0,VIC,"(19.0, 29.0]",9,20.0,1103.43
374,Mid-Value,Male,81,Mass Customer,Yes,8.0,VIC,"(19.0, 29.0]",10,29.0,5271.75
375,Low-Value,Male,13,Mass Customer,Yes,7.0,NSW,"(39.0, 49.0]",9,44.0,487.99999999999994
376,Mid-Value,Female,60,Mass Customer,Yes,19.0,VIC,"(49.0, 59.0]",7,54.0,368.1700000000001
377,High-Value,Male,65,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",5,21.0,4276.970000000001
378,Mid-Value,Female,98,Mass Customer,No,17.0,NSW,"(39.0, 49.0]",9,46.0,3236.3199999999997
379,Low-Value,Male,2,High Net Worth,Yes,4.0,VIC,"(39.0, 49.0]",7,41.0,640.9300000000002
380,Mid-Value,Female,66,Mass Customer,No,17.0,QLD,"(59.0, 69.0]",1,64.0,6196.16
381,Mid-Value,Female,99,Affluent Customer,No,1.0,NSW,"(19.0, 29.0]",12,24.0,4534.240000000001
382,Mid-Value,Male,68,Mass Customer,Yes,7.0,NSW,"(29.0, 39.0]",5,35.0,1657.4499999999998
383,Low-Value,Male,37,Affluent Customer,No,14.0,QLD,"(39.0, 49.0]",8,42.0,987.4899999999999
384,Mid-Value,Female,70,Affluent Customer,No,17.0,VIC,"(39.0, 49.0]",7,44.0,2917.5899999999992
385,Mid-Value,Male,69,High Net Worth,No,9.0,NSW,"(49.0, 59.0]",9,54.0,5220.5199999999995
386,Mid-Value,Female,63,Mass Customer,No,5.0,NSW,"(29.0, 39.0]",8,30.0,2415.9700000000003
387,Mid-Value,Male,34,Mass Customer,No,22.0,NSW,"(39.0, 49.0]",10,44.0,3417.7799999999997
388,Low-Value,Female,53,Mass Customer,Yes,11.0,VIC,"(49.0, 59.0]",8,54.0,1834.03
389,Low-Value,Female,97,Affluent Customer,Yes,17.0,NSW,"(39.0, 49.0]",9,45.0,2123.26
390,Mid-Value,Male,83,Affluent Customer,No,3.0,NSW,"(19.0, 29.0]",10,23.0,1511.2
391,Low-Value,Male,80,Mass Customer,No,16.0,NSW,"(49.0, 59.0]",2,50.0,1315.06
392,Mid-Value,Male,38,Mass Customer,No,13.0,VIC,"(39.0, 49.0]",8,42.0,5025.310000000001
393,Low-Value,Male,35,Mass Customer,Yes,9.0,NSW,"(59.0, 69.0]",10,66.0,866.5799999999998
394,Mid-Value,Female,70,High Net Worth,Yes,16.0,NSW,"(39.0, 49.0]",5,43.0,5445.46
395,Mid-Value,Male,28,High Net Worth,Yes,9.0,VIC,"(39.0, 49.0]",7,44.0,4597.74
396,Mid-Value,Female,98,High Net Worth,Yes,16.0,NSW,"(49.0, 59.0]",11,54.0,4647.130000000001
397,Mid-Value,Female,86,Affluent Customer,Yes,5.0,QLD,"(29.0, 39.0]",7,39.0,2618.0
398,Mid-Value,Female,20,Affluent Customer,No,11.0,VIC,"(49.0, 59.0]",12,52.0,938.4999999999998
399,Mid-Value,Male,26,Affluent Customer,Yes,16.0,QLD,"(39.0, 49.0]",3,44.0,5020.5
400,Low-Value,Female,86,Mass Customer,No,5.0,VIC,"(49.0, 59.0]",11,58.0,2688.92
401,Mid-Value,Female,56,Mass Customer,No,15.0,NSW,"(29.0, 39.0]",5,34.0,3643.0299999999997
402,Mid-Value,Male,9,Affluent Customer,No,22.0,NSW,"(39.0, 49.0]",1,43.0,4965.429999999999
403,Mid-Value,Female,40,Mass Customer,Yes,17.0,VIC,"(39.0, 49.0]",3,45.0,3653.6899999999996
404,Mid-Value,Male,92,Affluent Customer,Yes,4.0,NSW,"(19.0, 29.0]",4,25.0,4965.7
405,Mid-Value,Female,19,High Net Worth,Yes,14.0,NSW,"(39.0, 49.0]",8,49.0,3338.3399999999997
406,Mid-Value,Female,58,High Net Worth,No,12.0,NSW,"(29.0, 39.0]",1,33.0,3486.1399999999994
407,Mid-Value,Female,82,High Net Worth,Yes,15.0,NSW,"(39.0, 49.0]",8,42.0,4096.06
408,Mid-Value,Male,79,Affluent Customer,No,11.0,VIC,"(19.0, 29.0]",10,29.0,3082.2799999999997
409,Mid-Value,Female,84,Mass Customer,Yes,13.0,NSW,"(39.0, 49.0]",9,43.0,2267.84
410,Mid-Value,Female,14,Mass Customer,Yes,11.0,NSW,"(29.0, 39.0]",8,30.0,2177.9300000000003
411,Low-Value,Female,84,High Net Worth,No,12.0,NSW,"(39.0, 49.0]",8,43.0,2553.8300000000004
412,Mid-Value,Female,65,High Net Worth,No,19.0,QLD,"(59.0, 69.0]",3,60.0,1055.0300000000002
413,Mid-Value,Male,79,High Net Worth,Yes,19.0,NSW,"(59.0, 69.0]",9,63.0,3822.7999999999997
414,Mid-Value,Male,12,High Net Worth,No,10.0,NSW,"(39.0, 49.0]",8,44.0,2304.56
415,Low-Value,Female,20,Affluent Customer,Yes,18.0,NSW,"(59.0, 69.0]",9,65.0,1490.77
416,Mid-Value,Female,14,Mass Customer,Yes,1.0,QLD,"(19.0, 29.0]",4,23.0,3085.9799999999996
417,Mid-Value,Female,37,Mass Customer,No,15.0,VIC,"(49.0, 59.0]",8,50.0,3807.6400000000003
418,Mid-Value,Female,56,Mass Customer,No,6.0,NSW,"(59.0, 69.0]",1,62.0,3325.13
419,Mid-Value,Female,34,Affluent Customer,No,17.0,QLD,"(39.0, 49.0]",8,40.0,5027.370000000001
420,High-Value,Male,93,High Net Worth,No,7.0,VIC,"(59.0, 69.0]",7,62.0,3652.17
421,Mid-Value,Female,26,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",3,22.0,3952.1500000000005
422,Low-Value,Male,78,Affluent Customer,No,1.0,NSW,"(10.0, 19.0]",11,19.0,2390.84
423,Mid-Value,Male,43,Mass Customer,No,9.0,QLD,"(59.0, 69.0]",2,64.0,1589.8199999999997
424,Mid-Value,Male,77,High Net Worth,No,9.0,VIC,"(39.0, 49.0]",11,43.0,4525.19
425,High-Value,Female,60,Mass Customer,Yes,20.0,NSW,"(59.0, 69.0]",3,67.0,7388.6
426,Mid-Value,Female,10,Affluent Customer,No,8.0,VIC,"(39.0, 49.0]",8,48.0,6933.150000000001
427,Low-Value,Male,77,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",11,24.0,2515.6800000000003
428,Mid-Value,Female,0,High Net Worth,Yes,14.0,NSW,"(39.0, 49.0]",10,43.0,3355.11
429,Mid-Value,Female,7,High Net Worth,Yes,21.0,NSW,"(39.0, 49.0]",3,42.0,3652.26
430,Mid-Value,Female,46,High Net Worth,Yes,11.0,QLD,"(39.0, 49.0]",7,47.0,5625.17
431,Low-Value,Male,8,Affluent Customer,Yes,18.0,QLD,"(59.0, 69.0]",7,64.0,1215.34
432,Mid-Value,Male,83,Affluent Customer,Yes,10.0,NSW,"(29.0, 39.0]",10,31.0,5110.170000000001
433,Mid-Value,Male,94,Affluent Customer,No,15.0,VIC,"(49.0, 59.0]",2,57.0,3754.160000000001
434,Low-Value,Male,93,Mass Customer,Yes,19.0,NSW,"(19.0, 29.0]",10,25.0,1027.8899999999999
435,Mid-Value,Male,5,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",12,21.0,4727.750000000001
436,Low-Value,Male,75,Mass Customer,No,18.0,NSW,"(59.0, 69.0]",10,63.0,2124.71
437,Mid-Value,Male,24,Affluent Customer,Yes,17.0,VIC,"(39.0, 49.0]",7,44.0,3045.5999999999995
438,Mid-Value,Male,25,High Net Worth,Yes,13.0,VIC,"(29.0, 39.0]",4,31.0,7692.39
439,Mid-Value,Female,26,Affluent Customer,No,10.0,VIC,"(39.0, 49.0]",8,46.0,2750.24
440,Mid-Value,Female,46,Mass Customer,No,10.0,NSW,"(39.0, 49.0]",6,43.0,2481.1899999999996
441,Low-Value,Female,74,Mass Customer,No,11.0,NSW,"(39.0, 49.0]",8,47.0,1750.76
442,Mid-Value,Male,2,Mass Customer,No,1.0,QLD,"(10.0, 19.0]",6,19.0,2789.25
443,Mid-Value,Female,21,High Net Worth,Yes,10.0,QLD,"(39.0, 49.0]",7,48.0,3171.1400000000003
444,Mid-Value,Female,32,Mass Customer,Yes,8.0,NSW,"(49.0, 59.0]",6,54.0,3807.4599999999996
445,High-Value,Male,91,Mass Customer,No,5.0,VIC,"(29.0, 39.0]",5,36.0,8081.860000000001
446,Mid-Value,Female,73,Affluent Customer,Yes,4.0,NSW,"(39.0, 49.0]",9,42.0,5363.299999999999
447,Mid-Value,Female,98,Mass Customer,Yes,1.0,NSW,"(10.0, 19.0]",10,19.0,2781.88
448,Low-Value,Female,34,High Net Worth,No,3.0,NSW,"(19.0, 29.0]",10,25.0,2413.0800000000004
449,Mid-Value,Female,74,High Net Worth,Yes,6.0,NSW,"(39.0, 49.0]",7,46.0,3292.4000000000005
450,Mid-Value,Female,5,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",10,45.0,3178.3
451,Mid-Value,,37,High Net Worth,No,,VIC,,10,,2560.37
452,Mid-Value,Female,22,Mass Customer,Yes,5.0,VIC,"(59.0, 69.0]",8,61.0,1561.59
453,Mid-Value,,81,High Net Worth,No,,NSW,,10,,2292.0499999999997
454,Mid-Value,,58,Affluent Customer,Yes,,QLD,,10,,4738.750000000001
455,Low-Value,Male,97,Mass Customer,Yes,5.0,NSW,"(19.0, 29.0]",10,29.0,1600.9
456,Mid-Value,Male,47,Affluent Customer,Yes,17.0,NSW,"(39.0, 49.0]",7,45.0,2183.0999999999995
457,Mid-Value,Female,70,High Net Worth,Yes,17.0,NSW,"(39.0, 49.0]",9,40.0,3680.3399999999992
458,Mid-Value,Male,57,Affluent Customer,Yes,18.0,VIC,"(49.0, 59.0]",8,51.0,1247.2400000000002
459,Mid-Value,Female,88,Mass Customer,Yes,13.0,QLD,"(29.0, 39.0]",5,34.0,2402.3999999999996
460,Mid-Value,Female,0,Affluent Customer,Yes,16.0,VIC,"(29.0, 39.0]",2,35.0,2017.6600000000003
461,Mid-Value,Female,19,Mass Customer,Yes,14.0,NSW,"(39.0, 49.0]",10,41.0,5722.38
462,Mid-Value,Female,32,Affluent Customer,Yes,5.0,NSW,"(59.0, 69.0]",6,61.0,3600.2599999999998
463,Mid-Value,Female,9,Mass Customer,Yes,20.0,NSW,"(49.0, 59.0]",7,58.0,3829.7
464,Mid-Value,Female,32,Mass Customer,Yes,10.0,VIC,"(59.0, 69.0]",11,62.0,2102.9900000000002
465,Mid-Value,Female,54,Affluent Customer,Yes,14.0,NSW,"(39.0, 49.0]",5,44.0,3488.7900000000004
466,Mid-Value,Male,84,Affluent Customer,Yes,2.0,NSW,"(29.0, 39.0]",9,30.0,2813.6600000000003
467,Mid-Value,Male,51,Affluent Customer,No,15.0,NSW,"(59.0, 69.0]",9,67.0,3850.3200000000006
468,Mid-Value,Female,11,High Net Worth,Yes,8.0,VIC,"(39.0, 49.0]",9,47.0,4063.5899999999992
469,Mid-Value,Male,91,High Net Worth,Yes,3.0,NSW,"(19.0, 29.0]",12,24.0,4177.209999999999
470,Mid-Value,Male,22,Mass Customer,No,1.0,NSW,"(10.0, 19.0]",11,19.0,1890.57
471,Mid-Value,Female,82,Affluent Customer,No,14.0,VIC,"(59.0, 69.0]",8,65.0,3918.11
472,Mid-Value,Female,38,Mass Customer,Yes,8.0,NSW,"(29.0, 39.0]",9,30.0,3309.79
473,Mid-Value,Male,2,Mass Customer,Yes,20.0,VIC,"(39.0, 49.0]",9,44.0,8364.66
474,Low-Value,Female,86,Affluent Customer,No,18.0,NSW,"(29.0, 39.0]",9,38.0,1520.73
475,Mid-Value,Male,0,Affluent Customer,No,1.0,VIC,"(19.0, 29.0]",10,24.0,2907.28
476,Mid-Value,Male,65,Mass Customer,No,14.0,QLD,"(29.0, 39.0]",8,31.0,1353.61
477,Mid-Value,Female,32,High Net Worth,Yes,13.0,NSW,"(59.0, 69.0]",9,60.0,3375.0600000000004
478,Mid-Value,Female,65,Affluent Customer,Yes,5.0,NSW,"(59.0, 69.0]",8,60.0,3320.21
479,Mid-Value,Female,11,Mass Customer,Yes,4.0,NSW,"(19.0, 29.0]",4,26.0,3335.2000000000003
480,Mid-Value,,67,Mass Customer,Yes,,NSW,,6,,644.02
481,Mid-Value,Female,68,Mass Customer,No,8.0,NSW,"(29.0, 39.0]",9,30.0,1617.2099999999998
482,High-Value,Male,33,Mass Customer,No,20.0,NSW,"(49.0, 59.0]",9,58.0,5887.200000000001
483,Mid-Value,Male,35,Affluent Customer,No,9.0,VIC,"(39.0, 49.0]",9,47.0,2307.7799999999997
484,Mid-Value,Male,64,Mass Customer,No,22.0,NSW,"(39.0, 49.0]",9,46.0,1704.7799999999997
485,Mid-Value,Female,23,High Net Worth,No,20.0,NSW,"(39.0, 49.0]",3,46.0,2715.2800000000007
486,Mid-Value,Female,0,Affluent Customer,Yes,15.0,VIC,"(59.0, 69.0]",7,65.0,4915.7699999999995
487,Low-Value,Female,70,Mass Customer,No,10.0,VIC,"(39.0, 49.0]",9,41.0,687.5100000000002
488,Mid-Value,Female,24,Mass Customer,Yes,10.0,VIC,"(39.0, 49.0]",2,40.0,1172.1
489,Mid-Value,Female,18,Mass Customer,Yes,4.0,VIC,"(39.0, 49.0]",4,49.0,2073.68
490,Mid-Value,Female,44,Mass Customer,No,6.0,VIC,"(19.0, 29.0]",11,28.0,4593.01
491,Mid-Value,Male,45,Affluent Customer,Yes,19.0,VIC,"(39.0, 49.0]",10,45.0,2735.7100000000005
492,Mid-Value,Male,54,Mass Customer,No,21.0,VIC,"(39.0, 49.0]",9,44.0,2707.8999999999996
493,Low-Value,Female,83,Mass Customer,Yes,5.0,QLD,"(59.0, 69.0]",10,60.0,151.93999999999994
494,Low-Value,Male,33,Mass Customer,No,9.0,NSW,"(39.0, 49.0]",10,45.0,894.9899999999998
495,Mid-Value,Male,91,Mass Customer,Yes,6.0,VIC,"(59.0, 69.0]",9,62.0,4087.04
